record_id,date,city,item_name,category,veg_nonveg,street_price,app_price,price_gap,app_premium_percent,restaurant_name,platform,rating
520,2024-01-30,Hyderabad,Plain Dosa,South Indian,Veg,46,69,,,Urban Bites,Magicpin,4.6
521,2024-08-31,Hyderabad,Coffee,Beverage,Veg,29,48,,,Shah Ghouse,Swiggy,4.7
522,2024-08-01,Hyderabad,Chicken Biryani,Biryani,Non-Veg,241,398,,,Tasty Corner,Magicpin,4.2
523,2024-09-08,Bangalore,Paneer Biryani,Biryani,Veg,183,274,,,Cafe Delight,Magicpin,4.7
524,2024-08-19,Kolkata,Manchurian,Street Food,Veg,78,98,,,Mehfil,Magicpin,3.7
525,2024-08-18,Delhi,Idli,South Indian,Veg,30,42,,,Paradise,Zomato,4.3
526,2024-03-06,Mumbai,Idli,South Indian,Veg,27,46,,,Shah Ghouse,Magicpin,4.2
527,2024-07-05,Hyderabad,Chicken Burger,Fast Food,Non-Veg,117,193,,,Urban Bites,Magicpin,3.9
528,2024-03-09,Chennai,Sandwich,Fast Food,Veg,74,126,,,Pista House,Magicpin,3.6
529,2024-09-18,Mumbai,Noodles,Street Food,Veg,93,144,,,Tasty Corner,Swiggy,4.8
530,2024-09-02,Bangalore,Chicken Fried Rice,Rice,Non-Veg,146,234,,,Cafe Delight,Swiggy,4.4
531,2024-07-10,Delhi,Grilled Sandwich,Fast Food,Veg,93,144,,,Cafe Delight,Magicpin,4.7
532,2024-08-12,Hyderabad,Pani Puri,Street Food,Veg,31,48,,,Cafe Delight,Zomato,4.7
533,2024-11-20,Chennai,Fried Rice,Rice,Veg,117,193,,,Street Treats,Magicpin,3.9
534,2024-11-22,Hyderabad,Tea,Beverage,Veg,12,20,,,Pista House,Swiggy,4.6
535,2024-06-05,Bangalore,Uttapam,South Indian,Veg,74,100,,,Spice Hub,Magicpin,4.0
536,2024-03-31,Mumbai,Masala Dosa,South Indian,Veg,65,81,,,Cafe Delight,Swiggy,4.6
537,2024-06-21,Chennai,Veg Puff,Bakery,Veg,31,45,,,Tasty Corner,Zomato,4.2
538,2024-08-05,Hyderabad,Masala Dosa,South Indian,Veg,70,91,,,Street Treats,Magicpin,3.9
539,2024-07-28,Hyderabad,Plain Dosa,South Indian,Veg,46,71,,,Street Treats,Swiggy,4.7
540,2024-07-06,Delhi,Plain Dosa,South Indian,Veg,50,80,,,Food Junction,Magicpin,4.4
541,2024-09-29,Hyderabad,Noodles,Street Food,Veg,92,138,,,Food Junction,Swiggy,4.0
542,2024-11-14,Hyderabad,Tea,Beverage,Veg,12,17,,,Food Junction,Swiggy,4.3
543,2024-09-02,Mumbai,Uttapam,South Indian,Veg,74,89,,,Mehfil,Zomato,4.0
544,2024-12-23,Hyderabad,Vada,South Indian,Veg,35,52,,,Spice Hub,Zomato,3.6
545,2024-08-22,Delhi,Veg Burger,Fast Food,Veg,85,136,,,Food Junction,Magicpin,3.6
546,2024-07-04,Hyderabad,Uttapam,South Indian,Veg,67,104,,,Urban Bites,Magicpin,4.2
547,2024-12-26,Bangalore,Upma,South Indian,Veg,36,59,,,Spice Hub,Magicpin,4.8
548,2024-04-10,Kolkata,Chicken Biryani,Biryani,Non-Veg,226,373,,,Spice Hub,Magicpin,4.6
549,2024-03-10,Bangalore,Idli,South Indian,Veg,33,54,,,Paradise,Magicpin,4.5
550,2024-06-09,Mumbai,Plain Dosa,South Indian,Veg,52,65,,,Food Junction,Swiggy,3.8
551,2024-01-10,Chennai,Vada,South Indian,Veg,29,48,,,Spice Hub,Swiggy,4.0
552,2024-08-08,Chennai,Grilled Sandwich,Fast Food,Veg,93,158,,,Street Treats,Swiggy,3.9
553,2024-06-05,Kolkata,Plain Dosa,South Indian,Veg,45,74,,,Cafe Delight,Swiggy,3.7
554,2024-05-11,Chennai,Momos,Street Food,Veg,76,125,,,Street Treats,Swiggy,4.1
555,2024-04-03,Hyderabad,Tea,Beverage,Veg,15,21,,,Urban Bites,Zomato,4.4
556,2024-11-03,Kolkata,Grilled Sandwich,Fast Food,Veg,77,104,,,Food Junction,Swiggy,4.7
557,2024-06-11,Delhi,Momos,Street Food,Veg,70,108,,,Cafe Delight,Swiggy,4.1
558,2024-12-09,Delhi,Grilled Sandwich,Fast Food,Veg,97,155,,,Urban Bites,Swiggy,4.6
559,2024-02-22,Mumbai,Veg Biryani,Biryani,Veg,168,277,,,Pista House,Swiggy,4.7
560,2024-11-29,Chennai,Idli,South Indian,Veg,31,51,,,Food Junction,Swiggy,4.6
561,2024-04-22,Chennai,Pizza Slice,Fast Food,Veg,87,130,,,Cafe Delight,Swiggy,4.7
562,2024-08-04,Kolkata,Chicken Burger,Fast Food,Non-Veg,133,219,,,Tasty Corner,Zomato,4.4
563,2024-07-12,Delhi,Momos,Street Food,Veg,70,112,,,Shah Ghouse,Zomato,3.6
564,2024-01-07,Kolkata,Momos,Street Food,Veg,70,112,,,Shah Ghouse,Zomato,3.7
565,2024-10-15,Mumbai,Veg Puff,Bakery,Veg,26,38,,,Cafe Delight,Magicpin,3.9
566,2024-08-12,Chennai,Noodles,Street Food,Veg,80,116,,,Urban Bites,Magicpin,4.4
567,2024-05-12,Kolkata,Chicken Biryani,Biryani,Non-Veg,216,259,,,Paradise,Swiggy,3.9
568,2024-12-06,Chennai,French Fries,Fast Food,Veg,83,112,,,Urban Bites,Magicpin,4.7
569,2024-04-26,Kolkata,Manchurian,Street Food,Veg,82,115,,,Cafe Delight,Swiggy,4.1
570,2024-09-17,Chennai,Veg Biryani,Biryani,Veg,177,266,,,Mehfil,Zomato,4.6
571,2024-06-16,Delhi,Coffee,Beverage,Veg,35,44,,,Food Junction,Zomato,4.3
572,2024-06-22,Chennai,Coffee,Beverage,Veg,33,54,,,Food Junction,Magicpin,4.3
573,2024-11-30,Kolkata,Upma,South Indian,Veg,35,56,,,Tasty Corner,Magicpin,4.3
574,2024-07-06,Chennai,Grilled Sandwich,Fast Food,Veg,93,140,,,Spice Hub,Swiggy,3.8
575,2024-08-07,Mumbai,Momos,Street Food,Veg,81,126,,,Pista House,Swiggy,4.5
576,2024-09-02,Kolkata,Manchurian,Street Food,Veg,84,109,,,Cafe Delight,Zomato,3.7
577,2024-04-13,Mumbai,Masala Dosa,South Indian,Veg,76,106,,,Tasty Corner,Magicpin,4.2
578,2024-06-08,Delhi,Chicken Biryani,Biryani,Non-Veg,192,298,,,Spice Hub,Swiggy,3.9
579,2024-11-25,Delhi,Upma,South Indian,Veg,45,54,,,Spice Hub,Magicpin,4.6
580,2024-03-06,Mumbai,Chicken Biryani,Biryani,Non-Veg,209,293,,,Street Treats,Magicpin,3.9
581,2024-07-20,Kolkata,Pani Puri,Street Food,Veg,34,46,,,Shah Ghouse,Zomato,4.8
582,2024-08-04,Mumbai,Coffee,Beverage,Veg,29,45,,,Tasty Corner,Magicpin,3.8
583,2024-04-07,Bangalore,Chicken Biryani,Biryani,Non-Veg,182,264,,,Pista House,Magicpin,3.8
584,2024-03-15,Chennai,French Fries,Fast Food,Veg,64,86,,,Shah Ghouse,Magicpin,4.3
585,2024-02-10,Hyderabad,Chicken Biryani,Biryani,Non-Veg,237,284,,,Pista House,Zomato,3.6
586,2024-12-03,Delhi,Pizza Slice,Fast Food,Veg,112,179,,,Mehfil,Magicpin,4.4
587,2024-07-03,Delhi,Grilled Sandwich,Fast Food,Veg,80,108,,,Spice Hub,Zomato,3.7
588,2024-09-14,Hyderabad,Coffee,Beverage,Veg,31,43,,,Tasty Corner,Zomato,3.9
589,2024-03-01,Kolkata,Veg Biryani,Biryani,Veg,162,227,,,Mehfil,Zomato,4.7
590,2024-04-23,Kolkata,Pizza Slice,Fast Food,Veg,108,184,,,Shah Ghouse,Swiggy,4.0
591,2024-11-15,Mumbai,Noodles,Street Food,Veg,94,150,,,Shah Ghouse,Zomato,4.3
592,2024-09-09,Bangalore,Plain Dosa,South Indian,Veg,49,83,,,Mehfil,Magicpin,4.3
593,2024-11-24,Kolkata,Coffee,Beverage,Veg,34,41,,,Paradise,Swiggy,4.0
594,2024-11-22,Hyderabad,Sandwich,Fast Food,Veg,60,96,,,Urban Bites,Zomato,4.6
595,2024-11-10,Bangalore,Chicken Burger,Fast Food,Non-Veg,134,208,,,Food Junction,Zomato,4.2
596,2024-03-13,Bangalore,Fried Rice,Rice,Veg,88,110,,,Paradise,Zomato,4.8
597,2024-08-03,Delhi,Noodles,Street Food,Veg,89,125,,,Shah Ghouse,Magicpin,4.7
598,2024-09-30,Bangalore,Chicken Burger,Fast Food,Non-Veg,126,170,,,Paradise,Swiggy,3.9
599,2024-07-21,Kolkata,Plain Dosa,South Indian,Veg,52,73,,,Paradise,Zomato,3.9
600,2024-08-09,Bangalore,Noodles,Street Food,Veg,89,116,,,Mehfil,Magicpin,3.8
601,2024-04-28,Mumbai,Idli,South Indian,Veg,29,39,,,Cafe Delight,Swiggy,3.6
602,2024-05-11,Mumbai,Coffee,Beverage,Veg,33,56,,,Paradise,Swiggy,4.2
603,2024-10-21,Kolkata,Veg Puff,Bakery,Veg,24,29,,,Shah Ghouse,Magicpin,4.0
604,2024-08-18,Kolkata,Chicken Burger,Fast Food,Non-Veg,135,230,,,Mehfil,Swiggy,4.6
605,2024-07-10,Mumbai,Manchurian,Street Food,Veg,90,122,,,Spice Hub,Magicpin,4.7
606,2024-04-03,Hyderabad,Coffee,Beverage,Veg,29,49,,,Paradise,Swiggy,4.5
607,2024-08-23,Bangalore,Tea,Beverage,Veg,12,18,,,Urban Bites,Zomato,4.3
608,2024-04-14,Chennai,Sandwich,Fast Food,Veg,63,82,,,Food Junction,Magicpin,4.2
609,2024-10-03,Mumbai,Veg Puff,Bakery,Veg,32,38,,,Urban Bites,Zomato,4.5
610,2024-11-24,Mumbai,Pizza Slice,Fast Food,Veg,112,151,,,Paradise,Zomato,4.2
611,2024-10-21,Kolkata,Veg Pulao,Rice,Veg,104,156,,,Urban Bites,Swiggy,3.7
612,2024-12-26,Mumbai,Veg Pulao,Rice,Veg,115,144,,,Urban Bites,Zomato,4.1
613,2024-04-25,Chennai,Uttapam,South Indian,Veg,73,106,,,Mehfil,Magicpin,3.8
614,2024-12-01,Chennai,Paneer Biryani,Biryani,Veg,159,231,,,Paradise,Zomato,4.3
615,2024-03-01,Bangalore,Plain Dosa,South Indian,Veg,45,76,,,Urban Bites,Zomato,4.4
616,2024-09-22,Hyderabad,Coffee,Beverage,Veg,27,45,,,Food Junction,Swiggy,4.1
617,2024-04-30,Chennai,Idli,South Indian,Veg,36,56,,,Shah Ghouse,Magicpin,4.6
618,2024-05-07,Kolkata,Vada,South Indian,Veg,27,42,,,Spice Hub,Swiggy,4.3
619,2024-11-24,Kolkata,Pizza Slice,Fast Food,Veg,94,160,,,Spice Hub,Magicpin,4.8
620,2024-02-27,Hyderabad,Upma,South Indian,Veg,39,51,,,Street Treats,Zomato,4.4
621,2024-03-12,Kolkata,Paneer Biryani,Biryani,Veg,165,239,,,Tasty Corner,Magicpin,4.1
622,2024-12-29,Kolkata,Chicken Burger,Fast Food,Non-Veg,137,178,,,Cafe Delight,Magicpin,3.8
623,2024-09-28,Hyderabad,Masala Dosa,South Indian,Veg,64,83,,,Spice Hub,Swiggy,4.6
624,2024-05-16,Hyderabad,Masala Dosa,South Indian,Veg,76,114,,,Pista House,Magicpin,4.5
625,2024-07-16,Mumbai,Pani Puri,Street Food,Veg,33,46,,,Spice Hub,Swiggy,4.7
626,2024-05-24,Bangalore,Plain Dosa,South Indian,Veg,46,78,,,Pista House,Swiggy,4.0
627,2024-04-24,Kolkata,Paneer Biryani,Biryani,Veg,166,266,,,Mehfil,Zomato,4.1
628,2024-09-23,Delhi,Veg Pulao,Rice,Veg,114,142,,,Paradise,Swiggy,4.7
629,2024-01-14,Mumbai,Veg Burger,Fast Food,Veg,78,101,,,Food Junction,Magicpin,3.8
630,2024-02-05,Mumbai,Veg Burger,Fast Food,Veg,76,91,,,Paradise,Swiggy,4.4
631,2024-03-28,Chennai,Pani Puri,Street Food,Veg,39,58,,,Spice Hub,Zomato,4.3
632,2024-12-14,Bangalore,Sandwich,Fast Food,Veg,71,99,,,Shah Ghouse,Swiggy,4.6
633,2024-10-06,Chennai,Upma,South Indian,Veg,41,68,,,Urban Bites,Swiggy,3.6
634,2024-02-26,Chennai,Pizza Slice,Fast Food,Veg,95,138,,,Tasty Corner,Swiggy,3.7
635,2024-03-20,Hyderabad,Upma,South Indian,Veg,36,54,,,Cafe Delight,Magicpin,4.3
636,2024-09-28,Bangalore,Veg Biryani,Biryani,Veg,157,220,,,Cafe Delight,Zomato,3.8
637,2024-12-10,Bangalore,Pani Puri,Street Food,Veg,34,58,,,Paradise,Swiggy,3.7
638,2024-05-23,Bangalore,Veg Burger,Fast Food,Veg,98,122,,,Food Junction,Swiggy,3.6
639,2024-08-23,Bangalore,Uttapam,South Indian,Veg,72,112,,,Food Junction,Swiggy,4.1
640,2024-09-15,Bangalore,Fried Rice,Rice,Veg,95,124,,,Cafe Delight,Magicpin,4.1
641,2024-03-30,Delhi,Chicken Burger,Fast Food,Non-Veg,128,173,,,Spice Hub,Magicpin,4.6
642,2024-01-20,Mumbai,Upma,South Indian,Veg,46,74,,,Street Treats,Magicpin,4.3
643,2024-04-16,Delhi,Veg Biryani,Biryani,Veg,165,198,,,Street Treats,Zomato,3.8
644,2024-05-25,Chennai,Chicken Fried Rice,Rice,Non-Veg,148,192,,,Street Treats,Zomato,4.1
645,2024-10-06,Hyderabad,Veg Biryani,Biryani,Veg,147,176,,,Cafe Delight,Zomato,4.8
646,2024-06-22,Chennai,Pizza Slice,Fast Food,Veg,90,126,,,Urban Bites,Swiggy,4.1
647,2024-02-04,Kolkata,Chicken Biryani,Biryani,Non-Veg,198,277,,,Cafe Delight,Zomato,4.1
648,2024-03-08,Chennai,Veg Biryani,Biryani,Veg,155,225,,,Tasty Corner,Swiggy,4.6
649,2024-01-02,Kolkata,Chicken Biryani,Biryani,Non-Veg,201,241,,,Food Junction,Swiggy,4.5
650,2024-12-28,Chennai,Chicken Burger,Fast Food,Non-Veg,120,204,,,Pista House,Zomato,4.8
651,2024-08-26,Kolkata,Coffee,Beverage,Veg,29,41,,,Mehfil,Swiggy,3.8
652,2024-04-13,Delhi,Noodles,Street Food,Veg,94,160,,,Shah Ghouse,Swiggy,3.7
653,2024-06-23,Chennai,Chicken Burger,Fast Food,Non-Veg,143,172,,,Tasty Corner,Swiggy,3.9
654,2024-08-08,Chennai,Chicken Burger,Fast Food,Non-Veg,128,154,,,Food Junction,Zomato,4.0
655,2024-11-11,Bangalore,Manchurian,Street Food,Veg,85,140,,,Pista House,Magicpin,4.2
656,2024-08-23,Kolkata,Coffee,Beverage,Veg,32,42,,,Pista House,Swiggy,4.3
657,2024-09-06,Delhi,Veg Burger,Fast Food,Veg,86,138,,,Shah Ghouse,Zomato,4.7
658,2024-05-09,Delhi,Tea,Beverage,Veg,13,18,,,Food Junction,Magicpin,4.7
659,2024-04-05,Kolkata,Manchurian,Street Food,Veg,93,149,,,Cafe Delight,Swiggy,4.1
660,2024-09-30,Hyderabad,Idli,South Indian,Veg,34,49,,,Street Treats,Magicpin,3.8
661,2024-12-12,Hyderabad,Momos,Street Food,Veg,76,122,,,Food Junction,Magicpin,4.6
662,2024-03-03,Delhi,Manchurian,Street Food,Veg,94,146,,,Shah Ghouse,Magicpin,4.5
663,2024-03-07,Hyderabad,French Fries,Fast Food,Veg,78,117,,,Tasty Corner,Zomato,4.1
664,2024-11-27,Delhi,Manchurian,Street Food,Veg,87,109,,,Mehfil,Zomato,4.2
665,2024-06-15,Delhi,French Fries,Fast Food,Veg,67,84,,,Pista House,Magicpin,4.3
666,2024-08-14,Chennai,Coffee,Beverage,Veg,29,35,,,Street Treats,Zomato,3.8
667,2024-08-11,Chennai,Momos,Street Food,Veg,83,133,,,Paradise,Magicpin,3.9
668,2024-07-07,Delhi,Chicken Fried Rice,Rice,Non-Veg,139,188,,,Urban Bites,Swiggy,3.7
669,2024-03-14,Delhi,Veg Biryani,Biryani,Veg,176,211,,,Pista House,Zomato,4.7
670,2024-02-23,Delhi,Veg Puff,Bakery,Veg,31,37,,,Cafe Delight,Swiggy,4.6
671,2024-09-14,Mumbai,Vada,South Indian,Veg,31,42,,,Mehfil,Zomato,4.7
672,2024-09-13,Chennai,Veg Puff,Bakery,Veg,27,45,,,Mehfil,Zomato,3.6
673,2024-03-28,Mumbai,Veg Pulao,Rice,Veg,129,194,,,Urban Bites,Swiggy,3.7
674,2024-09-05,Hyderabad,Pani Puri,Street Food,Veg,38,59,,,Shah Ghouse,Magicpin,4.3
675,2024-10-16,Mumbai,Chicken Fried Rice,Rice,Non-Veg,128,218,,,Food Junction,Zomato,4.3
676,2024-01-15,Mumbai,Tea,Beverage,Veg,12,16,,,Food Junction,Magicpin,4.3
677,2024-10-04,Kolkata,Veg Pulao,Rice,Veg,120,162,,,Food Junction,Magicpin,4.1
678,2024-10-19,Kolkata,Veg Biryani,Biryani,Veg,136,204,,,Tasty Corner,Magicpin,4.1
679,2024-08-27,Chennai,Chicken Burger,Fast Food,Non-Veg,146,248,,,Urban Bites,Zomato,4.2
680,2024-11-28,Bangalore,Idli,South Indian,Veg,36,45,,,Spice Hub,Swiggy,4.4
681,2024-03-22,Chennai,Masala Dosa,South Indian,Veg,81,101,,,Urban Bites,Swiggy,4.8
682,2024-02-21,Chennai,Pani Puri,Street Food,Veg,33,51,,,Food Junction,Zomato,3.9
683,2024-01-20,Kolkata,Chicken Fried Rice,Rice,Non-Veg,133,186,,,Street Treats,Zomato,4.0
684,2024-12-25,Bangalore,Fried Rice,Rice,Veg,98,152,,,Mehfil,Magicpin,4.5
685,2024-07-23,Hyderabad,Noodles,Street Food,Veg,94,155,,,Mehfil,Magicpin,4.6
686,2024-10-07,Kolkata,Sandwich,Fast Food,Veg,62,78,,,Spice Hub,Magicpin,4.4
687,2024-11-15,Kolkata,Tea,Beverage,Veg,15,25,,,Pista House,Magicpin,3.8
688,2024-08-28,Kolkata,Veg Pulao,Rice,Veg,112,185,,,Paradise,Zomato,4.4
689,2024-03-25,Kolkata,Uttapam,South Indian,Veg,77,96,,,Mehfil,Magicpin,4.2
690,2024-10-28,Bangalore,French Fries,Fast Food,Veg,72,108,,,Pista House,Zomato,4.1
691,2024-09-15,Chennai,Plain Dosa,South Indian,Veg,41,49,,,Cafe Delight,Magicpin,4.6
692,2024-12-09,Kolkata,Momos,Street Food,Veg,76,106,,,Paradise,Magicpin,4.1
693,2024-05-03,Kolkata,Upma,South Indian,Veg,45,61,,,Pista House,Swiggy,3.8
694,2024-08-20,Kolkata,Grilled Sandwich,Fast Food,Veg,77,92,,,Urban Bites,Swiggy,4.5
695,2024-12-31,Delhi,Vada,South Indian,Veg,35,51,,,Food Junction,Zomato,3.7
696,2024-04-27,Delhi,Veg Burger,Fast Food,Veg,76,99,,,Cafe Delight,Swiggy,4.7
697,2024-03-23,Kolkata,Uttapam,South Indian,Veg,84,113,,,Urban Bites,Magicpin,3.8
698,2024-10-13,Hyderabad,Momos,Street Food,Veg,66,106,,,Spice Hub,Magicpin,3.9
699,2024-05-03,Delhi,Noodles,Street Food,Veg,85,132,,,Street Treats,Magicpin,4.1
700,2024-01-07,Chennai,Masala Dosa,South Indian,Veg,76,103,,,Tasty Corner,Zomato,3.8
701,2024-04-01,Chennai,Momos,Street Food,Veg,68,95,,,Shah Ghouse,Magicpin,3.9
702,2024-01-03,Kolkata,Coffee,Beverage,Veg,33,46,,,Spice Hub,Magicpin,3.8
703,2024-10-10,Hyderabad,Pizza Slice,Fast Food,Veg,95,142,,,Pista House,Magicpin,4.7
704,2024-12-12,Kolkata,Vada,South Indian,Veg,27,36,,,Shah Ghouse,Swiggy,4.7
705,2024-09-21,Chennai,Chicken Biryani,Biryani,Non-Veg,232,371,,,Cafe Delight,Swiggy,3.8
706,2024-06-06,Delhi,Sandwich,Fast Food,Veg,63,82,,,Tasty Corner,Zomato,4.1
707,2024-09-11,Hyderabad,Paneer Biryani,Biryani,Veg,188,301,,,Cafe Delight,Magicpin,4.1
708,2024-02-06,Mumbai,Chicken Burger,Fast Food,Non-Veg,139,181,,,Urban Bites,Magicpin,4.2
709,2024-01-08,Mumbai,Pizza Slice,Fast Food,Veg,107,144,,,Spice Hub,Swiggy,4.8
710,2024-09-05,Hyderabad,Veg Burger,Fast Food,Veg,83,100,,,Food Junction,Magicpin,4.7
711,2024-10-29,Hyderabad,Chicken Burger,Fast Food,Non-Veg,151,249,,,Street Treats,Zomato,4.5
712,2024-12-10,Hyderabad,Noodles,Street Food,Veg,90,130,,,Pista House,Swiggy,4.3
713,2024-07-02,Delhi,Momos,Street Food,Veg,65,88,,,Street Treats,Swiggy,4.5
714,2024-12-28,Hyderabad,Vada,South Indian,Veg,35,52,,,Food Junction,Zomato,4.6
715,2024-07-30,Mumbai,Chicken Biryani,Biryani,Non-Veg,240,288,,,Shah Ghouse,Swiggy,4.1
716,2024-07-31,Delhi,Veg Burger,Fast Food,Veg,97,116,,,Spice Hub,Magicpin,4.7
717,2024-02-02,Chennai,Uttapam,South Indian,Veg,78,101,,,Street Treats,Swiggy,4.6
718,2024-03-12,Bangalore,Veg Pulao,Rice,Veg,111,155,,,Street Treats,Swiggy,4.4
719,2024-12-29,Chennai,Manchurian,Street Food,Veg,84,122,,,Cafe Delight,Swiggy,4.6
720,2024-01-06,Mumbai,Masala Dosa,South Indian,Veg,69,114,,,Street Treats,Zomato,4.4
721,2024-04-19,Hyderabad,Chicken Burger,Fast Food,Non-Veg,137,219,,,Street Treats,Zomato,4.0
722,2024-01-17,Mumbai,Veg Pulao,Rice,Veg,121,200,,,Mehfil,Zomato,4.0
723,2024-01-05,Kolkata,Chicken Fried Rice,Rice,Non-Veg,128,192,,,Urban Bites,Zomato,3.7
724,2024-02-01,Delhi,Pani Puri,Street Food,Veg,39,64,,,Paradise,Swiggy,3.8
725,2024-03-03,Hyderabad,Sandwich,Fast Food,Veg,69,90,,,Tasty Corner,Zomato,3.6
726,2024-08-28,Hyderabad,Veg Biryani,Biryani,Veg,138,207,,,Cafe Delight,Zomato,4.3
727,2024-09-22,Bangalore,Grilled Sandwich,Fast Food,Veg,102,148,,,Spice Hub,Zomato,4.2
728,2024-01-04,Bangalore,Chicken Fried Rice,Rice,Non-Veg,148,192,,,Pista House,Magicpin,4.4
729,2024-01-03,Mumbai,Chicken Biryani,Biryani,Non-Veg,235,400,,,Shah Ghouse,Swiggy,4.2
730,2024-12-24,Hyderabad,Fried Rice,Rice,Veg,114,137,,,Cafe Delight,Swiggy,3.8
731,2024-02-06,Delhi,Chicken Burger,Fast Food,Non-Veg,144,223,,,Food Junction,Magicpin,3.6
732,2024-11-03,Bangalore,Grilled Sandwich,Fast Food,Veg,89,151,,,Shah Ghouse,Zomato,4.8
733,2024-09-27,Bangalore,Veg Biryani,Biryani,Veg,137,171,,,Food Junction,Magicpin,4.3
734,2024-03-23,Kolkata,Veg Burger,Fast Food,Veg,88,114,,,Street Treats,Swiggy,4.2
735,2024-02-18,Chennai,Masala Dosa,South Indian,Veg,65,84,,,Food Junction,Magicpin,4.4
736,2024-02-09,Chennai,Momos,Street Food,Veg,67,104,,,Spice Hub,Magicpin,4.0
737,2024-01-13,Hyderabad,Chicken Biryani,Biryani,Non-Veg,182,228,,,Shah Ghouse,Zomato,4.4
738,2024-03-24,Delhi,Veg Biryani,Biryani,Veg,171,256,,,Spice Hub,Swiggy,4.3
739,2024-12-23,Bangalore,Upma,South Indian,Veg,45,72,,,Cafe Delight,Swiggy,4.4
740,2024-10-14,Kolkata,Veg Biryani,Biryani,Veg,154,216,,,Paradise,Zomato,4.5
741,2024-01-17,Chennai,Idli,South Indian,Veg,36,47,,,Mehfil,Swiggy,3.9
742,2024-01-23,Chennai,Chicken Biryani,Biryani,Non-Veg,214,278,,,Street Treats,Zomato,3.6
743,2024-12-14,Mumbai,Veg Puff,Bakery,Veg,27,42,,,Pista House,Swiggy,3.6
744,2024-09-10,Chennai,Vada,South Indian,Veg,35,51,,,Spice Hub,Magicpin,3.9
745,2024-03-15,Mumbai,Noodles,Street Food,Veg,77,131,,,Tasty Corner,Magicpin,4.3
746,2024-03-11,Delhi,Vada,South Indian,Veg,32,54,,,Urban Bites,Swiggy,4.4
747,2024-08-15,Hyderabad,Upma,South Indian,Veg,42,71,,,Street Treats,Zomato,4.5
748,2024-02-06,Bangalore,Pizza Slice,Fast Food,Veg,98,162,,,Shah Ghouse,Zomato,3.6
749,2024-02-13,Bangalore,Sandwich,Fast Food,Veg,74,92,,,Pista House,Magicpin,4.6
750,2024-08-17,Chennai,Uttapam,South Indian,Veg,66,99,,,Tasty Corner,Magicpin,4.0
751,2024-12-30,Kolkata,Upma,South Indian,Veg,35,46,,,Cafe Delight,Zomato,4.5
752,2024-05-09,Kolkata,Chicken Biryani,Biryani,Non-Veg,184,276,,,Urban Bites,Magicpin,4.8
753,2024-06-08,Mumbai,Veg Burger,Fast Food,Veg,84,143,,,Street Treats,Zomato,4.3
754,2024-01-21,Hyderabad,Vada,South Indian,Veg,32,46,,,Tasty Corner,Magicpin,4.2
755,2024-11-01,Delhi,Upma,South Indian,Veg,40,66,,,Mehfil,Magicpin,4.5
756,2024-05-08,Delhi,Grilled Sandwich,Fast Food,Veg,82,131,,,Urban Bites,Swiggy,4.0
757,2024-04-11,Chennai,Noodles,Street Food,Veg,94,136,,,Mehfil,Zomato,4.3
758,2024-06-07,Hyderabad,Vada,South Indian,Veg,33,40,,,Mehfil,Magicpin,4.7
759,2024-03-09,Chennai,Masala Dosa,South Indian,Veg,72,119,,,Food Junction,Magicpin,4.7
760,2024-08-15,Hyderabad,Chicken Fried Rice,Rice,Non-Veg,140,189,,,Cafe Delight,Zomato,4.3
761,2024-04-17,Delhi,Sandwich,Fast Food,Veg,73,124,,,Mehfil,Magicpin,4.0
762,2024-11-10,Hyderabad,Idli,South Indian,Veg,30,39,,,Food Junction,Magicpin,3.8
763,2024-09-06,Hyderabad,Vada,South Indian,Veg,33,51,,,Urban Bites,Zomato,4.0
764,2024-03-12,Bangalore,Pizza Slice,Fast Food,Veg,108,167,,,Paradise,Zomato,4.2
765,2024-09-18,Hyderabad,Chicken Burger,Fast Food,Non-Veg,152,220,,,Cafe Delight,Magicpin,3.7
766,2024-05-23,Chennai,Veg Puff,Bakery,Veg,29,36,,,Mehfil,Magicpin,4.5
767,2024-08-04,Hyderabad,Coffee,Beverage,Veg,28,45,,,Spice Hub,Swiggy,4.0
768,2024-04-27,Delhi,Manchurian,Street Food,Veg,83,133,,,Cafe Delight,Swiggy,4.1
769,2024-12-13,Kolkata,Pani Puri,Street Food,Veg,30,50,,,Spice Hub,Zomato,4.1
770,2024-07-25,Bangalore,Grilled Sandwich,Fast Food,Veg,96,120,,,Street Treats,Magicpin,4.3
771,2024-03-05,Mumbai,Manchurian,Street Food,Veg,79,122,,,Paradise,Zomato,3.7
772,2024-04-05,Hyderabad,Uttapam,South Indian,Veg,85,123,,,Cafe Delight,Magicpin,4.2
773,2024-03-13,Mumbai,Chicken Biryani,Biryani,Non-Veg,219,372,,,Cafe Delight,Zomato,4.4
774,2024-03-14,Mumbai,Masala Dosa,South Indian,Veg,66,96,,,Street Treats,Magicpin,3.9
775,2024-01-10,Chennai,Veg Pulao,Rice,Veg,115,155,,,Food Junction,Swiggy,3.9
776,2024-08-02,Kolkata,Pani Puri,Street Food,Veg,34,51,,,Urban Bites,Swiggy,4.6
777,2024-12-17,Mumbai,Veg Biryani,Biryani,Veg,167,234,,,Mehfil,Zomato,4.3
778,2024-06-15,Delhi,Momos,Street Food,Veg,66,112,,,Street Treats,Magicpin,4.6
779,2024-08-09,Chennai,Pizza Slice,Fast Food,Veg,92,156,,,Spice Hub,Swiggy,4.4
