record_id,date,city,item_name,category,veg_nonveg,street_price,app_price,price_gap,app_premium_percent,restaurant_name,platform,rating
501,2025-10-19,Kolkata,Idli,South Indian,Veg,59,117,58,98,Cafe Delight,Magicpin,4.8
502,2025-05-30,Delhi,Fried Rice,Rice,Veg,81,128,47,58,Tasty Corner,Magicpin,4.6
503,2025-05-25,Delhi,Chicken Burger,Fast Food,Non-Veg,114,195,81,71,Spice Hub,Zomato,3.8
504,2025-05-18,Delhi,Veg Biryani,Biryani,Veg,165,268,103,63,Paradise,Zomato,4.5
505,2025-01-21,Delhi,Pani Puri,Street Food,Veg,22,41,19,84,Tasty Corner,Swiggy,4.0
506,2025-01-11,Mumbai,Idli,South Indian,Veg,31,67,36,114,Spice Hub,Magicpin,4.5
507,2025-07-11,Bangalore,Veg Burger,Fast Food,Veg,83,114,31,37,Mehfil,Magicpin,3.8
508,2025-09-13,Chennai,Veg Burger,Fast Food,Veg,83,169,87,105,Paradise,Zomato,4.8
509,2025-10-22,Chennai,Idli,South Indian,Veg,44,111,67,150,Tasty Corner,Magicpin,4.0
510,2025-08-06,Hyderabad,Fried Rice,Rice,Veg,149,329,180,120,Pista House,Swiggy,3.6
511,2025-07-30,Hyderabad,Chicken Burger,Fast Food,Non-Veg,216,421,205,95,Shah Ghouse,Swiggy,4.4
512,2025-12-08,Chennai,Sandwich,Fast Food,Veg,117,243,126,108,Paradise,Zomato,4.1
513,2025-04-01,Hyderabad,Chicken Biryani,Biryani,Non-Veg,315,649,334,106,Paradise,Swiggy,4.8
514,2025-09-11,Mumbai,Sandwich,Fast Food,Veg,60,140,80,133,Tasty Corner,Magicpin,3.7
515,2025-05-02,Kolkata,Coffee,Beverage,Veg,25,53,28,112,Urban Bites,Magicpin,4.3
516,2025-10-30,Kolkata,Veg Pulao,Rice,Veg,92,138,46,50,Cafe Delight,Magicpin,3.7
517,2025-05-11,Kolkata,Fried Rice,Rice,Veg,105,140,35,34,Shah Ghouse,Swiggy,4.8
518,2025-09-14,Delhi,Uttapam,South Indian,Veg,92,111,19,20,Mehfil,Zomato,4.5
519,2025-04-29,Chennai,Sandwich,Fast Food,Veg,75,161,87,116,Shah Ghouse,Swiggy,3.7
520,2025-05-05,Kolkata,Manchurian,Street Food,Veg,80,115,35,44,Tasty Corner,Magicpin,3.6
521,2025-07-08,Delhi,Idli,South Indian,Veg,24,50,26,107,Shah Ghouse,Zomato,4.4
522,2025-11-27,Delhi,Veg Puff,Bakery,Veg,39,73,33,84,Paradise,Zomato,4.9
523,2025-09-16,Chennai,Uttapam,South Indian,Veg,65,133,68,105,Street Treats,Magicpin,4.4
524,2025-03-05,Mumbai,Tea,Beverage,Veg,11,16,5,45,Pista House,Zomato,3.8
525,2025-07-01,Hyderabad,Idli,South Indian,Veg,47,63,16,33,Cafe Delight,Swiggy,3.9
526,2025-09-07,Hyderabad,Veg Pulao,Rice,Veg,107,213,107,100,Food Junction,Swiggy,4.2
527,2025-04-20,Chennai,Pizza Slice,Fast Food,Veg,125,155,30,24,Pista House,Swiggy,3.7
528,2025-01-29,Chennai,Sandwich,Fast Food,Veg,107,224,117,110,Tasty Corner,Zomato,4.6
529,2025-07-25,Hyderabad,Vada,South Indian,Veg,49,120,71,146,Food Junction,Magicpin,3.7
530,2025-08-12,Bangalore,Upma,South Indian,Veg,39,56,17,44,Street Treats,Swiggy,4.5
531,2025-11-13,Bangalore,French Fries,Fast Food,Veg,113,274,161,143,Cafe Delight,Swiggy,3.7
532,2025-04-07,Delhi,Uttapam,South Indian,Veg,65,87,22,33,Spice Hub,Magicpin,3.6
533,2025-11-07,Delhi,Manchurian,Street Food,Veg,94,192,98,105,Shah Ghouse,Zomato,3.5
534,2025-02-28,Bangalore,Chicken Biryani,Biryani,Non-Veg,227,283,56,24,Tasty Corner,Zomato,4.5
535,2025-01-23,Hyderabad,Veg Pulao,Rice,Veg,174,410,236,135,Street Treats,Magicpin,3.7
536,2025-08-23,Mumbai,Idli,South Indian,Veg,26,41,15,60,Mehfil,Magicpin,4.5
537,2025-03-24,Delhi,Veg Puff,Bakery,Veg,29,61,32,110,Mehfil,Magicpin,3.5
538,2025-06-24,Mumbai,Vada,South Indian,Veg,47,114,67,143,Mehfil,Swiggy,4.4
539,2025-04-23,Delhi,Sandwich,Fast Food,Veg,90,135,44,49,Food Junction,Zomato,4.4
540,2025-09-25,Bangalore,Plain Dosa,South Indian,Veg,60,93,33,56,Tasty Corner,Swiggy,4.2
541,2025-05-26,Bangalore,Chicken Burger,Fast Food,Non-Veg,94,185,91,96,Street Treats,Magicpin,3.5
542,2025-07-19,Bangalore,Noodles,Street Food,Veg,82,100,18,22,Spice Hub,Zomato,4.3
543,2025-02-27,Bangalore,Sandwich,Fast Food,Veg,94,181,87,92,Spice Hub,Zomato,4.4
544,2025-11-25,Mumbai,Veg Puff,Bakery,Veg,36,75,39,106,Tasty Corner,Magicpin,4.7
545,2025-03-18,Chennai,Fried Rice,Rice,Veg,80,130,50,62,Urban Bites,Swiggy,3.6
546,2025-09-29,Kolkata,Masala Dosa,South Indian,Veg,103,244,141,136,Spice Hub,Swiggy,4.6
547,2025-06-08,Chennai,Coffee,Beverage,Veg,58,136,79,136,Shah Ghouse,Swiggy,3.6
548,2025-09-20,Mumbai,Veg Burger,Fast Food,Veg,124,272,148,119,Urban Bites,Magicpin,4.2
549,2025-05-23,Hyderabad,Chicken Fried Rice,Rice,Non-Veg,169,206,37,22,Cafe Delight,Zomato,3.6
550,2025-03-28,Hyderabad,Chicken Fried Rice,Rice,Non-Veg,184,402,218,119,Pista House,Zomato,4.0
551,2025-03-07,Kolkata,Pani Puri,Street Food,Veg,37,81,44,122,Mehfil,Zomato,4.1
552,2025-01-21,Bangalore,Veg Pulao,Rice,Veg,95,133,38,39,Paradise,Magicpin,4.7
553,2025-01-26,Mumbai,Coffee,Beverage,Veg,29,61,32,110,Pista House,Swiggy,4.1
554,2025-06-03,Chennai,Grilled Sandwich,Fast Food,Veg,140,350,210,150,Food Junction,Swiggy,4.3
555,2025-09-14,Kolkata,Veg Puff,Bakery,Veg,49,95,46,94,Spice Hub,Zomato,4.6
556,2025-06-18,Delhi,Vada,South Indian,Veg,38,77,38,100,Pista House,Swiggy,3.7
557,2025-11-29,Hyderabad,Paneer Biryani,Biryani,Veg,274,655,381,139,Street Treats,Swiggy,4.8
558,2025-03-01,Chennai,Masala Dosa,South Indian,Veg,66,133,67,102,Street Treats,Magicpin,4.6
559,2025-09-22,Mumbai,Veg Biryani,Biryani,Veg,205,417,212,103,Street Treats,Swiggy,3.6
560,2025-11-15,Hyderabad,Plain Dosa,South Indian,Veg,34,43,9,27,Urban Bites,Swiggy,3.7
561,2025-09-23,Hyderabad,Veg Puff,Bakery,Veg,41,97,56,137,Pista House,Zomato,4.3
562,2025-08-23,Bangalore,Veg Biryani,Biryani,Veg,224,443,220,98,Tasty Corner,Zomato,4.1
563,2025-09-09,Kolkata,Pizza Slice,Fast Food,Veg,110,195,85,78,Spice Hub,Swiggy,4.4
564,2025-11-28,Delhi,Fried Rice,Rice,Veg,125,182,56,45,Cafe Delight,Zomato,4.3
565,2025-01-30,Bangalore,Tea,Beverage,Veg,15,20,5,32,Pista House,Zomato,4.7
566,2025-01-14,Bangalore,Chicken Burger,Fast Food,Non-Veg,155,201,46,30,Cafe Delight,Swiggy,3.7
567,2025-07-25,Kolkata,Plain Dosa,South Indian,Veg,67,161,94,139,Mehfil,Swiggy,4.6
568,2025-04-17,Chennai,Veg Biryani,Biryani,Veg,143,192,49,34,Spice Hub,Swiggy,4.2
569,2025-07-05,Bangalore,Tea,Beverage,Veg,24,34,10,43,Spice Hub,Swiggy,4.7
570,2025-04-20,Mumbai,Grilled Sandwich,Fast Food,Veg,79,167,88,111,Urban Bites,Zomato,4.8
571,2025-09-27,Hyderabad,Plain Dosa,South Indian,Veg,47,90,43,90,Mehfil,Zomato,4.4
572,2025-05-14,Mumbai,Uttapam,South Indian,Veg,103,190,87,84,Street Treats,Swiggy,4.2
573,2025-11-18,Mumbai,French Fries,Fast Food,Veg,116,151,35,30,Urban Bites,Magicpin,4.4
574,2025-12-17,Bangalore,Pani Puri,Street Food,Veg,59,96,37,63,Pista House,Magicpin,3.8
575,2025-11-18,Hyderabad,Coffee,Beverage,Veg,27,36,9,33,Urban Bites,Swiggy,4.6
576,2025-08-04,Hyderabad,Vada,South Indian,Veg,32,67,35,110,Pista House,Zomato,4.6
577,2025-07-21,Hyderabad,Veg Puff,Bakery,Veg,49,85,36,74,Mehfil,Magicpin,4.9
578,2025-01-23,Hyderabad,Veg Puff,Bakery,Veg,24,37,13,52,Tasty Corner,Swiggy,3.8
579,2025-07-18,Kolkata,Veg Pulao,Rice,Veg,107,167,61,57,Urban Bites,Magicpin,4.6
580,2025-10-12,Hyderabad,Masala Dosa,South Indian,Veg,72,135,63,88,Pista House,Magicpin,4.1
581,2025-07-13,Hyderabad,Tea,Beverage,Veg,22,37,15,70,Food Junction,Swiggy,3.8
582,2025-02-23,Kolkata,Chicken Burger,Fast Food,Non-Veg,143,191,48,34,Street Treats,Magicpin,4.8
583,2025-03-25,Chennai,Paneer Biryani,Biryani,Veg,236,402,166,70,Spice Hub,Zomato,3.7
584,2025-04-12,Delhi,Veg Biryani,Biryani,Veg,209,305,96,46,Street Treats,Swiggy,3.8
585,2025-10-03,Kolkata,Plain Dosa,South Indian,Veg,48,101,53,110,Spice Hub,Zomato,3.6
586,2025-09-08,Kolkata,Sandwich,Fast Food,Veg,60,80,20,34,Paradise,Magicpin,3.9
587,2025-07-11,Kolkata,Grilled Sandwich,Fast Food,Veg,121,232,111,92,Street Treats,Magicpin,4.9
588,2025-06-16,Chennai,Idli,South Indian,Veg,42,54,12,29,Street Treats,Swiggy,4.6
589,2025-08-18,Delhi,Veg Biryani,Biryani,Veg,153,342,189,124,Spice Hub,Swiggy,4.6
590,2025-07-04,Hyderabad,Momos,Street Food,Veg,122,162,39,32,Street Treats,Zomato,4.2
591,2025-01-02,Hyderabad,Noodles,Street Food,Veg,65,106,41,64,Shah Ghouse,Zomato,4.9
592,2025-01-16,Hyderabad,Coffee,Beverage,Veg,56,118,62,110,Shah Ghouse,Zomato,4.3
593,2025-12-07,Hyderabad,Fried Rice,Rice,Veg,145,352,207,143,Tasty Corner,Zomato,4.7
594,2025-09-20,Bangalore,Veg Pulao,Rice,Veg,133,281,148,111,Mehfil,Zomato,3.7
595,2025-11-04,Chennai,Uttapam,South Indian,Veg,82,166,83,101,Pista House,Magicpin,4.0
596,2025-12-25,Chennai,Idli,South Indian,Veg,43,100,57,133,Pista House,Magicpin,3.8
597,2025-12-24,Bangalore,Paneer Biryani,Biryani,Veg,170,229,58,34,Cafe Delight,Swiggy,4.7
598,2025-03-17,Chennai,Coffee,Beverage,Veg,21,51,30,146,Food Junction,Zomato,4.0
599,2025-05-31,Kolkata,Grilled Sandwich,Fast Food,Veg,118,147,28,24,Pista House,Magicpin,3.9
600,2025-06-28,Kolkata,Idli,South Indian,Veg,23,57,33,144,Mehfil,Zomato,3.9
601,2025-02-13,Kolkata,Pani Puri,Street Food,Veg,20,26,6,28,Tasty Corner,Swiggy,4.7
602,2025-11-14,Kolkata,Momos,Street Food,Veg,99,141,42,43,Cafe Delight,Zomato,3.6
603,2025-07-16,Hyderabad,Plain Dosa,South Indian,Veg,53,79,26,48,Tasty Corner,Swiggy,4.8
604,2025-01-08,Mumbai,Veg Pulao,Rice,Veg,96,171,74,77,Street Treats,Zomato,3.9
605,2025-05-15,Kolkata,Masala Dosa,South Indian,Veg,77,109,32,41,Mehfil,Zomato,4.0
606,2025-07-23,Delhi,Upma,South Indian,Veg,32,45,14,43,Street Treats,Zomato,4.1
607,2025-04-06,Bangalore,Idli,South Indian,Veg,53,69,15,29,Shah Ghouse,Zomato,4.3
608,2025-08-20,Hyderabad,Momos,Street Food,Veg,123,176,54,44,Food Junction,Swiggy,4.0
609,2025-01-22,Mumbai,Uttapam,South Indian,Veg,104,156,53,51,Shah Ghouse,Zomato,4.3
610,2025-04-09,Chennai,Upma,South Indian,Veg,45,75,30,65,Spice Hub,Zomato,4.8
611,2025-11-02,Chennai,Coffee,Beverage,Veg,56,78,22,40,Food Junction,Magicpin,3.7
612,2025-02-09,Bangalore,Grilled Sandwich,Fast Food,Veg,107,139,32,30,Mehfil,Zomato,4.8
613,2025-01-13,Mumbai,Uttapam,South Indian,Veg,62,155,93,149,Paradise,Zomato,4.3
614,2025-04-04,Bangalore,Fried Rice,Rice,Veg,150,193,43,29,Shah Ghouse,Zomato,3.8
615,2025-12-08,Delhi,Noodles,Street Food,Veg,110,197,87,79,Cafe Delight,Magicpin,4.3
616,2025-07-21,Bangalore,Manchurian,Street Food,Veg,163,294,130,80,Street Treats,Swiggy,4.7
617,2025-12-26,Kolkata,Chicken Biryani,Biryani,Non-Veg,330,531,201,61,Mehfil,Swiggy,4.1
618,2025-05-30,Hyderabad,Coffee,Beverage,Veg,44,85,41,93,Urban Bites,Zomato,4.5
619,2025-08-31,Delhi,Veg Burger,Fast Food,Veg,86,140,54,63,Tasty Corner,Magicpin,4.9
620,2025-05-09,Delhi,Masala Dosa,South Indian,Veg,102,124,21,21,Pista House,Swiggy,4.6
621,2025-01-09,Kolkata,Upma,South Indian,Veg,31,55,24,78,Mehfil,Swiggy,3.9
622,2025-05-16,Kolkata,Fried Rice,Rice,Veg,144,196,52,36,Paradise,Magicpin,4.1
623,2025-07-17,Mumbai,Grilled Sandwich,Fast Food,Veg,79,134,56,70,Mehfil,Swiggy,4.8
624,2025-02-25,Kolkata,Idli,South Indian,Veg,31,59,28,91,Paradise,Zomato,3.9
625,2025-01-10,Mumbai,Noodles,Street Food,Veg,124,308,184,149,Cafe Delight,Swiggy,3.8
626,2025-09-17,Mumbai,Chicken Biryani,Biryani,Non-Veg,292,624,332,114,Shah Ghouse,Zomato,4.2
627,2025-06-12,Kolkata,Uttapam,South Indian,Veg,108,168,60,55,Pista House,Swiggy,4.9
628,2025-04-21,Mumbai,Noodles,Street Food,Veg,115,240,124,108,Shah Ghouse,Magicpin,4.9
629,2025-11-29,Chennai,Idli,South Indian,Veg,35,43,8,22,Food Junction,Swiggy,4.2
630,2025-05-16,Delhi,Chicken Fried Rice,Rice,Non-Veg,171,374,203,119,Paradise,Zomato,3.5
631,2025-01-27,Mumbai,Uttapam,South Indian,Veg,124,232,108,87,Spice Hub,Zomato,4.2
632,2025-08-21,Hyderabad,Fried Rice,Rice,Veg,134,212,77,58,Pista House,Swiggy,4.5
633,2025-07-21,Delhi,Veg Burger,Fast Food,Veg,95,172,76,80,Street Treats,Magicpin,4.8
634,2025-03-01,Kolkata,Tea,Beverage,Veg,15,35,20,136,Pista House,Magicpin,4.5
635,2025-06-15,Mumbai,Upma,South Indian,Veg,53,83,31,58,Urban Bites,Zomato,4.6
636,2025-12-12,Delhi,Manchurian,Street Food,Veg,73,91,18,25,Shah Ghouse,Magicpin,4.2
637,2025-01-18,Chennai,Manchurian,Street Food,Veg,67,81,14,21,Paradise,Swiggy,4.0
638,2025-03-24,Bangalore,Idli,South Indian,Veg,33,41,9,27,Cafe Delight,Swiggy,3.9
639,2025-08-04,Kolkata,Upma,South Indian,Veg,60,108,48,80,Cafe Delight,Magicpin,3.7
640,2025-09-13,Chennai,Noodles,Street Food,Veg,85,168,83,98,Cafe Delight,Swiggy,4.1
641,2025-01-27,Delhi,Sandwich,Fast Food,Veg,56,82,26,46,Street Treats,Swiggy,3.9
642,2025-04-05,Mumbai,Plain Dosa,South Indian,Veg,63,109,47,75,Cafe Delight,Zomato,4.1
643,2025-07-04,Chennai,Veg Biryani,Biryani,Veg,228,403,175,77,Tasty Corner,Swiggy,4.7
644,2025-09-06,Mumbai,Manchurian,Street Food,Veg,88,214,127,145,Mehfil,Swiggy,3.8
645,2025-10-24,Kolkata,Uttapam,South Indian,Veg,74,121,47,63,Food Junction,Zomato,3.8
646,2025-05-26,Hyderabad,French Fries,Fast Food,Veg,73,145,73,100,Paradise,Swiggy,4.0
647,2025-02-22,Chennai,Fried Rice,Rice,Veg,101,242,141,141,Paradise,Magicpin,4.0
648,2025-12-05,Hyderabad,Upma,South Indian,Veg,68,155,88,130,Street Treats,Magicpin,3.8
649,2025-08-18,Delhi,Momos,Street Food,Veg,124,226,102,83,Street Treats,Magicpin,4.8
650,2025-03-18,Chennai,Uttapam,South Indian,Veg,73,119,45,62,Tasty Corner,Zomato,4.2
651,2025-12-25,Hyderabad,Masala Dosa,South Indian,Veg,53,87,34,63,Urban Bites,Swiggy,4.6
652,2025-03-24,Mumbai,Manchurian,Street Food,Veg,143,276,133,93,Pista House,Zomato,4.8
653,2025-12-17,Kolkata,Chicken Biryani,Biryani,Non-Veg,245,516,271,110,Street Treats,Magicpin,4.1
654,2025-04-15,Chennai,Idli,South Indian,Veg,48,120,72,149,Mehfil,Swiggy,4.3
655,2025-04-04,Delhi,Chicken Fried Rice,Rice,Non-Veg,143,306,163,114,Shah Ghouse,Magicpin,4.6
656,2025-07-26,Kolkata,Momos,Street Food,Veg,59,74,15,25,Shah Ghouse,Zomato,4.2
657,2025-10-14,Chennai,Veg Pulao,Rice,Veg,164,234,69,42,Shah Ghouse,Swiggy,4.0
658,2025-07-03,Delhi,Momos,Street Food,Veg,42,101,59,138,Street Treats,Zomato,4.2
659,2025-10-01,Bangalore,Masala Dosa,South Indian,Veg,58,121,63,109,Pista House,Swiggy,3.8
660,2025-05-23,Delhi,Chicken Biryani,Biryani,Non-Veg,223,274,51,23,Urban Bites,Magicpin,4.4
661,2025-10-20,Hyderabad,Momos,Street Food,Veg,51,100,49,96,Street Treats,Swiggy,3.6
662,2025-12-17,Bangalore,Chicken Fried Rice,Rice,Non-Veg,132,223,91,69,Cafe Delight,Zomato,4.1
663,2025-08-27,Hyderabad,Paneer Biryani,Biryani,Veg,166,279,113,68,Paradise,Swiggy,4.9
664,2025-10-20,Kolkata,Grilled Sandwich,Fast Food,Veg,118,275,158,134,Mehfil,Magicpin,4.8
665,2025-02-07,Chennai,French Fries,Fast Food,Veg,86,163,77,89,Tasty Corner,Zomato,4.0
666,2025-11-17,Delhi,French Fries,Fast Food,Veg,81,174,92,113,Food Junction,Magicpin,3.5
667,2025-07-24,Hyderabad,Pizza Slice,Fast Food,Veg,180,270,90,50,Spice Hub,Zomato,3.6
668,2025-08-02,Hyderabad,Veg Puff,Bakery,Veg,44,95,51,118,Shah Ghouse,Magicpin,3.8
669,2025-01-03,Delhi,Pani Puri,Street Food,Veg,25,50,25,101,Mehfil,Swiggy,4.9
670,2025-08-15,Bangalore,Masala Dosa,South Indian,Veg,110,159,49,44,Food Junction,Zomato,4.6
671,2025-09-28,Bangalore,Vada,South Indian,Veg,41,62,20,50,Pista House,Swiggy,4.5
672,2025-03-21,Chennai,Noodles,Street Food,Veg,90,149,59,66,Spice Hub,Magicpin,3.8
673,2025-08-01,Mumbai,Uttapam,South Indian,Veg,127,278,151,119,Urban Bites,Swiggy,4.4
674,2025-05-19,Hyderabad,Idli,South Indian,Veg,47,103,56,118,Tasty Corner,Magicpin,4.2
675,2025-06-21,Bangalore,Vada,South Indian,Veg,33,52,19,59,Mehfil,Magicpin,4.4
676,2025-09-27,Kolkata,Noodles,Street Food,Veg,74,157,83,112,Cafe Delight,Zomato,3.8
677,2025-09-07,Mumbai,Idli,South Indian,Veg,50,78,28,56,Mehfil,Magicpin,3.7
678,2025-12-14,Mumbai,French Fries,Fast Food,Veg,121,195,74,61,Street Treats,Swiggy,3.6
679,2025-10-12,Kolkata,Veg Burger,Fast Food,Veg,125,214,89,72,Shah Ghouse,Magicpin,3.6
680,2025-10-31,Chennai,Manchurian,Street Food,Veg,67,148,82,122,Food Junction,Zomato,3.5
681,2025-08-30,Chennai,Chicken Biryani,Biryani,Non-Veg,241,539,298,124,Food Junction,Swiggy,4.8
682,2025-09-20,Mumbai,Vada,South Indian,Veg,22,39,16,74,Paradise,Swiggy,4.2
683,2025-08-06,Bangalore,Plain Dosa,South Indian,Veg,49,86,38,77,Tasty Corner,Magicpin,4.9
684,2025-05-20,Hyderabad,Upma,South Indian,Veg,36,66,30,82,Urban Bites,Magicpin,4.3
685,2025-12-07,Mumbai,Idli,South Indian,Veg,25,35,10,39,Tasty Corner,Swiggy,3.6
686,2025-12-01,Delhi,Chicken Fried Rice,Rice,Non-Veg,135,166,31,23,Street Treats,Magicpin,4.9
687,2025-07-23,Kolkata,Chicken Burger,Fast Food,Non-Veg,91,159,68,75,Tasty Corner,Swiggy,3.8
688,2025-10-31,Kolkata,Veg Pulao,Rice,Veg,126,204,78,62,Pista House,Zomato,4.1
689,2025-02-02,Kolkata,Chicken Biryani,Biryani,Non-Veg,312,481,169,54,Cafe Delight,Zomato,4.4
690,2025-06-19,Hyderabad,Pizza Slice,Fast Food,Veg,82,168,86,105,Paradise,Swiggy,3.9
691,2025-10-13,Mumbai,Veg Biryani,Biryani,Veg,149,308,159,106,Urban Bites,Zomato,4.5
692,2025-12-25,Chennai,Veg Burger,Fast Food,Veg,136,316,180,132,Mehfil,Zomato,4.4
693,2025-10-30,Delhi,Fried Rice,Rice,Veg,82,112,30,36,Mehfil,Zomato,4.7
694,2025-05-22,Delhi,Plain Dosa,South Indian,Veg,54,110,56,105,Tasty Corner,Swiggy,4.5
695,2025-12-14,Mumbai,Vada,South Indian,Veg,37,46,9,24,Paradise,Swiggy,4.9
696,2025-12-15,Bangalore,Coffee,Beverage,Veg,24,50,26,110,Urban Bites,Zomato,4.2
697,2025-11-22,Chennai,Pizza Slice,Fast Food,Veg,136,299,163,120,Food Junction,Magicpin,4.5
698,2025-02-21,Mumbai,Veg Biryani,Biryani,Veg,236,572,336,143,Pista House,Zomato,3.7
699,2025-06-08,Mumbai,Veg Burger,Fast Food,Veg,143,179,36,25,Street Treats,Zomato,3.9
700,2025-03-15,Bangalore,Idli,South Indian,Veg,46,97,51,112,Cafe Delight,Zomato,4.2
701,2025-07-23,Bangalore,Idli,South Indian,Veg,51,77,26,52,Cafe Delight,Swiggy,3.8
702,2025-01-01,Hyderabad,Momos,Street Food,Veg,132,315,183,139,Tasty Corner,Magicpin,4.3
703,2025-01-26,Bangalore,Chicken Biryani,Biryani,Non-Veg,237,443,207,87,Shah Ghouse,Magicpin,3.6
704,2025-08-13,Mumbai,Upma,South Indian,Veg,56,81,25,46,Urban Bites,Zomato,3.8
705,2025-05-07,Hyderabad,French Fries,Fast Food,Veg,130,290,160,123,Urban Bites,Zomato,4.2
706,2025-07-09,Kolkata,Momos,Street Food,Veg,100,224,124,124,Mehfil,Swiggy,4.2
707,2025-06-08,Hyderabad,Noodles,Street Food,Veg,118,279,161,137,Pista House,Swiggy,4.5
708,2025-12-09,Delhi,Pani Puri,Street Food,Veg,60,73,13,22,Shah Ghouse,Magicpin,3.7
709,2025-01-10,Hyderabad,Fried Rice,Rice,Veg,123,158,35,29,Mehfil,Zomato,4.1
710,2025-10-02,Delhi,Noodles,Street Food,Veg,150,211,61,41,Pista House,Magicpin,4.8
711,2025-09-17,Hyderabad,Vada,South Indian,Veg,37,82,45,121,Spice Hub,Zomato,3.8
712,2025-01-15,Mumbai,Grilled Sandwich,Fast Food,Veg,144,290,146,102,Pista House,Zomato,4.5
713,2025-09-01,Bangalore,Vada,South Indian,Veg,36,51,14,39,Cafe Delight,Magicpin,3.7
714,2025-03-23,Delhi,Sandwich,Fast Food,Veg,107,203,97,90,Pista House,Zomato,3.7
715,2025-05-03,Mumbai,Coffee,Beverage,Veg,28,38,11,39,Food Junction,Zomato,3.6
716,2025-04-23,Bangalore,Vada,South Indian,Veg,27,63,36,135,Urban Bites,Magicpin,4.6
717,2025-07-03,Kolkata,Sandwich,Fast Food,Veg,60,120,59,99,Street Treats,Magicpin,4.8
718,2025-05-04,Hyderabad,Pizza Slice,Fast Food,Veg,152,260,109,72,Paradise,Zomato,4.2
719,2025-09-01,Kolkata,Pani Puri,Street Food,Veg,26,37,11,43,Food Junction,Magicpin,3.9
720,2025-10-26,Delhi,Chicken Burger,Fast Food,Non-Veg,164,217,53,33,Urban Bites,Zomato,3.9
721,2025-02-06,Mumbai,Uttapam,South Indian,Veg,129,308,179,138,Spice Hub,Zomato,4.3
722,2025-09-30,Chennai,Noodles,Street Food,Veg,69,139,70,102,Cafe Delight,Zomato,3.6
723,2025-05-12,Chennai,Chicken Fried Rice,Rice,Non-Veg,137,320,183,134,Shah Ghouse,Magicpin,4.2
724,2025-01-01,Kolkata,Veg Pulao,Rice,Veg,156,253,97,62,Paradise,Zomato,4.5
725,2025-04-17,Mumbai,Chicken Fried Rice,Rice,Non-Veg,127,304,177,140,Paradise,Magicpin,4.1
726,2025-04-08,Mumbai,Vada,South Indian,Veg,34,41,7,20,Urban Bites,Zomato,3.8
727,2025-12-23,Hyderabad,Veg Puff,Bakery,Veg,31,43,12,40,Food Junction,Swiggy,4.7
728,2025-05-26,Chennai,Veg Puff,Bakery,Veg,28,41,13,46,Street Treats,Swiggy,4.0
729,2025-02-17,Delhi,Chicken Fried Rice,Rice,Non-Veg,162,226,64,39,Spice Hub,Swiggy,3.7
730,2025-01-29,Delhi,Sandwich,Fast Food,Veg,51,123,72,141,Shah Ghouse,Magicpin,4.2
731,2025-05-11,Mumbai,Paneer Biryani,Biryani,Veg,228,520,292,128,Cafe Delight,Zomato,3.9
732,2025-03-13,Kolkata,Veg Puff,Bakery,Veg,39,72,34,87,Shah Ghouse,Swiggy,4.3
733,2025-12-20,Kolkata,Veg Biryani,Biryani,Veg,234,512,277,119,Cafe Delight,Magicpin,3.6
734,2025-04-28,Kolkata,Coffee,Beverage,Veg,58,126,67,115,Mehfil,Zomato,4.0
735,2025-03-03,Hyderabad,Chicken Burger,Fast Food,Non-Veg,206,400,195,95,Tasty Corner,Magicpin,4.8
736,2025-07-09,Mumbai,Plain Dosa,South Indian,Veg,47,95,47,100,Pista House,Swiggy,3.6
737,2025-04-20,Chennai,Fried Rice,Rice,Veg,82,159,77,93,Street Treats,Magicpin,3.7
738,2025-06-11,Chennai,Fried Rice,Rice,Veg,150,361,212,142,Paradise,Swiggy,4.3
739,2025-03-18,Bangalore,Grilled Sandwich,Fast Food,Veg,82,170,88,107,Pista House,Swiggy,3.5
740,2025-01-18,Kolkata,Idli,South Indian,Veg,58,117,60,104,Paradise,Magicpin,4.6
741,2025-01-05,Bangalore,Pizza Slice,Fast Food,Veg,125,169,44,35,Shah Ghouse,Magicpin,4.8
742,2025-11-05,Delhi,Fried Rice,Rice,Veg,161,334,173,107,Paradise,Zomato,3.7
743,2025-08-15,Kolkata,Pizza Slice,Fast Food,Veg,96,186,90,94,Pista House,Swiggy,4.7
744,2025-06-12,Hyderabad,Plain Dosa,South Indian,Veg,76,111,35,46,Spice Hub,Swiggy,4.0
745,2025-02-25,Delhi,Chicken Biryani,Biryani,Non-Veg,247,428,181,74,Pista House,Zomato,3.7
746,2025-10-09,Delhi,Idli,South Indian,Veg,37,69,32,85,Urban Bites,Zomato,4.9
747,2025-08-30,Kolkata,Tea,Beverage,Veg,15,27,12,76,Food Junction,Swiggy,3.7
748,2025-06-30,Chennai,Idli,South Indian,Veg,49,71,22,45,Urban Bites,Swiggy,4.1
749,2025-12-27,Chennai,Tea,Beverage,Veg,23,48,25,111,Cafe Delight,Zomato,3.7
750,2025-01-05,Hyderabad,Vada,South Indian,Veg,49,103,54,112,Pista House,Zomato,4.7
751,2025-03-01,Kolkata,Uttapam,South Indian,Veg,110,202,93,84,Spice Hub,Swiggy,4.3
752,2025-11-21,Chennai,Grilled Sandwich,Fast Food,Veg,138,339,201,146,Paradise,Magicpin,3.7
753,2025-03-03,Chennai,Veg Pulao,Rice,Veg,178,314,136,77,Shah Ghouse,Magicpin,4.8
